"Position","Player Name","Team Name","Nationality","Height","Weight","Age","Condition","Overall Rating"
"AMF","M. CAFARO","STADE DE REIMS","FRANCE",175,60,23,"C",76
"CMF","T. POCHETTINO","TALLERES DE CÓRDOBA","ARGENTINA",178,71,24,"C",76
"LMF","JAVI ONTIVEROS","VILLARREAL A","SPAIN",170,75,23,"C",76
"CB","RODRIGO BECÃO","UDINESE","BRAZIL",191,79,24,"C",76
"CB","LUCAS VERISSIMO","SANTOS","BRAZIL",188,77,25,"C",76
"CF","F. ZAMPEDRI","UNIVERSIDAD CATÓLICA","ARGENTINA",185,83,32,"C",76
"LB","C. BRAVO","BANFIELD","ARGENTINA",170,69,23,"C",76
"CB","CHIDOZIE","BOAVISTA","NIGERIA",189,82,23,"C",76
"CMF","MAYCON","SHAKHTAR DONETSK","BRAZIL",175,72,23,"B",76
"RB","G. BALDOCK","SHEFFIELD RB","ENGLAND",178,67,27,"C",76
"CB","R. LE NORMAND","VASCO GIPUZKOA AB","FRANCE",187,80,24,"B",76
"LMF","A. NDIAYE","GETAFE A","SENEGAL",173,63,24,"C",76
"CMF","Y. BISSOUMA","BRIGHTON WB","MALI",182,80,24,"C",76
"LB","M. MOHAMMADI","GENT","IRAN",178,79,27,"D",76
"CF","K. ONISIWO","Free Agents","AUSTRIA",188,76,28,"C",76
"LWF","M. NGAMALEU","YOUNG BOYS","CAMEROON",181,74,26,"C",76
"CMF","T. DAVIES","EVERTON B","ENGLAND",180,70,22,"C",76
"CMF","C. HOURIHANE","ASTON RB","IRELAND",180,62,29,"C",76
"LMF","J. IZQUIERDO","BRIGHTON WB","COLOMBIA",171,73,28,"C",76
"CB","IGOR","FIORENTINA","BRAZIL",184,85,22,"C",76
"CMF","M. MEYER","CRYSTAL PALACE RB","GERMANY",173,68,25,"C",76
"RWF","J. BRUUN LARSEN","Free Agents","DENMARK",183,72,22,"C",76
"CB","C. KABASELE","WATFORD BY","BELGIUM",188,84,29,"C",76
"GK","L. KARIUS","LIVERPOOL R","GERMANY",189,90,27,"C",76
"RWF","ARTUR","RED BULL BRAGANTINO","BRAZIL",163,72,22,"C",76
"RMF","Z. FERHAT","NÎMES","ALGERIA",183,70,27,"B",76
"LB","CAIO HENRIQUE","MONACO","BRAZIL",177,70,23,"C",76
"CB","D. BRONN","METZ","TUNISIA",185,76,25,"C",76
"SS","J. BRUNETTA","GODOY CRUZ","ARGENTINA",178,73,23,"C",76
"LWF","P. SISTO","MIDTJYLLAND","DENMARK",171,64,25,"C",76
"RWF","Y. KARAMOH","PARMA","FRANCE",185,77,22,"C",76
"RB","P. BURNER","NICE","FRANCE",170,65,24,"C",76
"CB","BASTOS","LAZIO","ANGOLA",180,77,29,"C",76
"CMF","FRAN BELTRÁN","VIGO AB","SPAIN",172,64,21,"C",76
"CB","J. FOYTH","TOTTENHAM WB","ARGENTINA",187,69,22,"C",76
"CB","BREMER","TORINO","BRAZIL",188,80,23,"C",76
"CB","FERNANDO CALERO","LLOBREGAT AB","SPAIN",183,70,25,"C",76
"CMF","H. MAÏGA","METZ","CÔTE D'IVOIRE",181,80,24,"C",76
"RMF","MELENDO","LLOBREGAT AB","SPAIN",167,63,23,"C",76
"LB","G. KONAN","STADE DE REIMS","CÔTE D'IVOIRE",176,71,25,"C",76
"CMF","J. LEA SILIKI","RENNES","FRANCE",183,70,24,"C",76
"LB","L. PELLEGRINI","JUVENTUS","ITALY",178,72,21,"C",76
"CB","A. FRANCO","INDEPENDIENTE","ARGENTINA",183,77,24,"C",76
"CB","MURILO","LOKOMOTIV MOSKVA","BRAZIL",188,78,23,"A",76
"DMF","V. SHEPELEV","DYNAMO KYIV","UKRAINE",184,78,23,"C",76
"DMF","J. VEERMAN","HEERENVEEN","NETHERLANDS",185,78,22,"A",76
"CMF","R. MARIN","CAGLIARI","ROMANIA",177,70,24,"C",76
"DMF","Y. HERRERA","GRANADA RB","VENEZUELA",184,78,22,"C",76
"RMF","S. ARMSTRONG","SOUTHAMPTON RW","SCOTLAND",184,73,28,"D",76
"RB","NACHO VIDAL","PAMPLONA RA","SPAIN",180,75,25,"D",76
"DMF","O. YOKUSLU","VIGO AB","TURKEY",190,79,26,"C",76
"RB","S. LAINER","Free Agents","AUSTRIA",175,70,28,"C",76
"GK","A. BELENOV","UFA","RUSSIA",197,91,34,"E",76
"LWF","M. DOUMBIA","STADE DE REIMS","MALI",173,68,26,"C",76
"CF","P. TAU","ANDERLECHT","SOUTH AFRICA",175,70,26,"C",76
"CB","M. MEVLJA","SOCHI","SLOVENIA",190,83,30,"C",76
"GK","S. DZHANAEV","SOCHI","RUSSIA",188,84,33,"A",76
"RWF","BRAIS MÉNDEZ","VIGO AB","SPAIN",184,76,23,"C",76
"AMF","A. MAC ALLISTER","BRIGHTON WB","ARGENTINA",174,72,22,"C",76
"GK","A. MAKSIMENKO","SPARTAK MOSKVA","RUSSIA",187,82,22,"C",76
"CB","Z. VANHEUSDEN","STANDARD LIÈGE","BELGIUM",187,80,21,"C",76
"GK","Y. MVOGO","PSV","SWITZERLAND",190,90,26,"C",76
"LB","J. BORIL","SLAVIA PRAHA","CZECH REPUBLIC",175,75,29,"C",76
"AMF","D. BISESWAR","PAOK","NETHERLANDS",171,73,32,"C",76
"RMF","C. FASSNACHT","YOUNG BOYS","SWITZERLAND",185,77,27,"C",76
"CMF","A. GULIEV","SPARTAK MOSKVA","RUSSIA",172,70,24,"C",76
"CF","O. WATKINS","ASTON RB","ENGLAND",180,70,25,"C",76
"RB","N. TENAGLIA","TALLERES DE CÓRDOBA","ARGENTINA",182,71,24,"C",76
"RB","DIOGO DALOT","MANCHESTER UNITED","PORTUGAL",183,77,21,"C",76
"DMF","P. KUNDE","Free Agents","CAMEROON",180,79,25,"C",76
"GK","A. PASCHALAKIS","PAOK","GREECE",197,94,31,"C",76
"CB","M. KUMBULLA","ROMA","ALBANIA",185,78,20,"C",76
"LB","V. MYKOLENKO","DYNAMO KYIV","UKRAINE",180,71,21,"B",76
"RWF","CARLES PÉREZ","ROMA","SPAIN",173,75,22,"C",76
"CMF","I. LOUZA","NANTES","FRANCE",178,65,21,"C",76
"AMF","MAURO JÚNIOR","PSV","BRAZIL",170,62,21,"C",76
"CB","E. ÁLVAREZ","AJAX","MEXICO",187,73,23,"E",76
"CB","D. DESSOLEIL","SPORTING CHARLEROI","BELGIUM",188,80,28,"C",76
"CMF","M. RITS","CLUB BRUGGE","BELGIUM",179,73,27,"C",76
"CF","Y. BOLI","Free Agents","CÔTE D'IVOIRE",181,78,27,"C",76
"CB","J. AIDOO","VIGO AB","GHANA",184,80,25,"C",76
"RB","CLINTON MATA","CLUB BRUGGE","ANGOLA",180,72,28,"C",76
"CMF","B. HEYNEN","GENK","BELGIUM",182,68,23,"C",76
"CB","J. LUCUMÍ","GENK","COLOMBIA",186,81,22,"C",76
"LMF","Y. MORENO","Free Agents","COLOMBIA",176,70,25,"C",76
"RB","D. MUÑOZ","GENK","COLOMBIA",180,69,24,"C",76
"CF","MUSA BARROW","BOLOGNA","GAMBIA",184,76,22,"C",76
"RMF","A. ÖMÜR","TRABZONSPOR","TURKEY",168,62,21,"C",76
"CMF","A. ALMENDRA","BOCA JUNIORS","ARGENTINA",175,78,20,"C",76
"CB","O. KÚDELA","SLAVIA PRAHA","CZECH REPUBLIC",182,77,33,"A",76
"CB","K. AJER","CELTIC","NORWAY",196,84,22,"C",76
"AMF","R. CHRISTIE","CELTIC","SCOTLAND",178,79,25,"C",76
"CB","M. BELYAEV","ARSENAL TULA","RUSSIA",188,86,29,"C",76
"LB","K. RAUSCH","DINAMO MOSKVA","RUSSIA",182,78,30,"C",76
"LWF","JOÃOZINHO","SOCHI","BRAZIL",165,67,32,"C",76
"GK","M. SAFONOV","KRASNODAR","RUSSIA",192,82,21,"C",76
"CB","J. RODRÍGUEZ","DEFENSA Y JUSTICIA","ARGENTINA",188,80,26,"C",76
"DMF","RAUL","VASCO DA GAMA","BRAZIL",180,73,24,"C",76
"GK","Z. STEFFEN","MANCHESTER B","USA",191,84,25,"C",76
"CF","A. SOBOLEV","SPARTAK MOSKVA","RUSSIA",195,85,23,"C",76
"GK","A. BAYINDIR","FENERBAHÇE","TURKEY",198,89,22,"A",76
"RWF","A. SUTORMIN","ZENIT","RUSSIA",187,78,26,"B",76
"AMF","CHIQUINHO","BENFICA","PORTUGAL",175,66,25,"C",76
"CMF","M. NORMANN","ROSTOV","NORWAY",179,75,24,"C",76
"CMF","D. TOKÖZ","BESIKTAS","TURKEY",180,72,24,"D",76
"GK","Y. DYUPIN","RUBIN KAZAN","RUSSIA",186,79,32,"C",76
"RB","C. DAGBA","PSG","FRANCE",170,62,22,"C",76
"CMF","GEDSON","TOTTENHAM WB","PORTUGAL",181,71,21,"C",76
"CB","I. DIVEEV","CSKA MOSKVA","RUSSIA",193,85,21,"C",76
"AMF","LEE KANG-IN","VALENCIA BN","REPUBLIC OF KOREA",173,68,19,"C",76
"RB","M. AARONS","NORWICH YG","ENGLAND",176,69,20,"C",76
"CMF","S. LONGSTAFF","NEWCASTLE WB","ENGLAND",190,65,23,"C",76
"CB","W. SALIBA","ARSENAL","FRANCE",193,85,19,"C",76
"DMF","T. BAŠIC","BORDEAUX","CROATIA",190,82,24,"B",76
"CB","M. SALISU","SOUTHAMPTON RW","GHANA",191,82,21,"C",76
"RWF","ANTONY","AJAX","BRAZIL",172,63,20,"A",76
"CB","B. BADIASHILE","MONACO","FRANCE",194,77,19,"D",76
"AMF","Y. VERSCHAEREN","ANDERLECHT","BELGIUM",172,63,19,"C",76
"DMF","FLORENTINO LUÍS","BENFICA","PORTUGAL",184,73,21,"C",76
"RWF","TETÊ","SHAKHTAR DONETSK","BRAZIL",175,67,20,"C",76
"LWF","MICHAEL","FLAMENGO","BRAZIL",166,56,24,"C",76
"CB","D. CHISTYAKOV","ROSTOV","RUSSIA",187,75,26,"C",76
"RWF","S. SZYMANSKI","DINAMO MOSKVA","POLAND",174,60,21,"C",76
"CF","J. MARY","SHENZHEN KAISA","CAMEROON",185,77,27,"C",76
"CF","MARTINELLI","ARSENAL","BRAZIL",180,78,19,"C",76
"AMF","NAM TAE-HEE","AL SADD","REPUBLIC OF KOREA",174,69,29,"C",76
"AMF","G. MORENO","SHANGHAI SHENHUA","COLOMBIA",192,83,34,"C",76
"AMF","CARLOS EDUARDO","AL HILAL","BRAZIL",177,72,31,"C",76
"RWF","ERIK LIMA","YOKOHAMA F. MARINOS","BRAZIL",170,65,26,"C",76
"CF","ALMOEZ ALI","AL DUHAIL","QATAR",180,69,24,"C",76
"CF","J. DEFOE","RANGERS","ENGLAND",171,65,38,"C",75
"GK","J. HERRERA","EVERTON","CHILE",184,87,39,"E",75
"CMF","W. ROONEY","DERBY WB","ENGLAND",176,83,35,"C",75
"CF","M. PINILLA","COQUIMBO UNIDO","CHILE",187,78,36,"C",75
"RMF","A. LENNON","KAYSERISPOR","ENGLAND",165,63,33,"D",75
"SS","L. PODOLSKI","ANTALYASPOR","GERMANY",180,80,35,"C",75
"GK","Y. PELÉ","OLYMPIQUE MARSEILLE","FRANCE",196,89,38,"C",75
"DMF","JAVI FUEGO","GIJÓN RB","SPAIN",182,74,36,"C",75
"GK","D. PADELLI","LOMBARDIA NA","ITALY",191,82,35,"C",75
"CF","V. IBIŠEVIC","SCHALKE 04","BOSNIA AND HERZEGOVINA",189,80,36,"D",75
"AMF","A. TURAN","GALATASARAY","TURKEY",175,76,33,"C",75
"CF","S. OKAZAKI","HUESCA RA","JAPAN",173,70,34,"D",75
"AMF","R. MORIOKA","SPORTING CHARLEROI","JAPAN",180,70,29,"C",75
"DMF","V. BEHRAMI","GENOA","SWITZERLAND",184,78,35,"D",75
"CB","R. VLAAR","AZ","NETHERLANDS",189,80,35,"C",75
"RB","S. LICHTSTEINER","Free Agents","SWITZERLAND",182,75,36,"C",75
"CB","C. ZAPATA","GENOA","COLOMBIA",187,82,34,"C",75
"GK","SERGIO ÁLVAREZ","VIGO AB","SPAIN",180,75,34,"C",75
"RWF","T. WALCOTT","EVERTON B","ENGLAND",176,68,31,"C",75
"CB","D. TOŠIC","GUANGZHOU R&F","SERBIA",185,85,35,"C",75
"CMF","A. FERNÁNDEZ","CÁDIZ AA","ARGENTINA",177,73,34,"D",75
"GK","KIKO CASILLA","LEEDS W","SPAIN",190,86,34,"C",75
"CB","R. DONK","GALATASARAY","NETHERLANDS",192,80,34,"C",75
"LB","E. PIETERS","BURNLEY RB","NETHERLANDS",183,84,32,"C",75
"GK","MURIEL","FLUMINENSE","BRAZIL",190,78,33,"C",75
"LB","P. BENGTSSON","KØBENHAVN","SWEDEN",175,77,32,"C",75
"CB","R. SIGURÐSSON","KØBENHAVN","ICELAND",187,83,34,"C",75
"AMF","M. TORRES","ALIANZA PETROLERA","COLOMBIA",175,72,36,"C",75
"CB","M. SUCHÝ","Free Agents","CZECH REPUBLIC",183,84,32,"C",75
"AMF","B. DOCKAL","SPARTA PRAHA","CZECH REPUBLIC",182,72,32,"C",75
"RB","G. GÖNÜL","FENERBAHÇE","TURKEY",175,75,35,"B",75
"RMF","V. STOCKER","BASEL","SWITZERLAND",179,73,31,"E",75
"RMF","PABLO HERNÁNDEZ","LEEDS W","SPAIN",173,66,35,"C",75
"CB","A. RAMI","BOAVISTA","FRANCE",190,88,35,"D",75
"RWF","A. AYEW","SWANSEA W","GHANA",176,72,31,"A",75
"RB","M. KELLY","CRYSTAL PALACE RB","ENGLAND",191,77,30,"C",75
"AMF","D. BUONANOTTE","UNIVERSIDAD CATÓLICA","ARGENTINA",161,57,32,"D",75
"CB","LEANDRO CASTÁN","VASCO DA GAMA","BRAZIL",184,80,34,"C",75
"CMF","D. GOSLING","BOURNEMOUTH RB","ENGLAND",183,79,30,"C",75
"DMF","I. RADOVANOVIC","GENOA","SERBIA",187,80,32,"C",75
"CB","L. ROSSETTINI","LECCE","ITALY",187,80,35,"C",75
"CF","T. MATAVŽ","Free Agents","SLOVENIA",188,82,31,"C",75
"RWF","P. MOUCHE","COLO COLO","ARGENTINA",177,73,33,"C",75
"GK","S. KIRINTILI","KONYASPOR","TURKEY",185,78,35,"C",75
"GK","G. MAKARIDZE","Free Agents","GEORGIA",193,87,30,"C",75
"CF","VAN WOLFSWINKEL","BASEL","NETHERLANDS",185,70,31,"C",75
"CB","HENRIQUE","BELENENSES","BRAZIL",185,79,34,"C",75
"CF","QUIQUE GONZÁLEZ","EIBAR AR","SPAIN",177,77,30,"C",75
"RB","J. PIED","LILLE","FRANCE",173,73,31,"C",75
"DMF","OIER","PAMPLONA RA","SPAIN",178,72,34,"C",75
"LB","F. PELUSO","SASSUOLO","ITALY",188,82,36,"C",75
"CB","J. BOYE","METZ","GHANA",184,73,33,"C",75
"CF","D. BA","ISTANBUL BASAKSEHIR","SENEGAL",189,82,35,"C",75
"CF","N. ROUX","NÎMES","FRANCE",182,78,32,"C",75
"CMF","A. COSTA","ATLÉTICO NACIONAL","ARGENTINA",176,77,35,"C",75
"CF","W. BONY","Free Agents","CÔTE D'IVOIRE",182,90,32,"C",75
"CB","A. RANOCCHIA","LOMBARDIA NA","ITALY",195,81,32,"C",75
"CMF","P. LASNE","BREST","FRANCE",186,77,31,"D",75
"RMF","MARQUINHOS GABRIEL","ATHLETICO PARANAENSE","BRAZIL",174,70,30,"C",75
"CMF","J. MCCARTHY","CRYSTAL PALACE RB","IRELAND",180,72,30,"C",75
"RB","DE MARCOS","BILBAO BR","SPAIN",182,76,31,"C",75
"RB","J. WARD","CRYSTAL PALACE RB","ENGLAND",188,83,31,"E",75
"CF","A. RAMOS","AMÉRICA DE CALI","COLOMBIA",186,78,34,"C",75
"CF","K. BABACAR","ALANYASPOR","SENEGAL",185,85,27,"C",75
"LWF","M. LESTIENNE","STANDARD LIÈGE","BELGIUM",176,63,28,"C",75
"RMF","PORTILLO","GETAFE A","SPAIN",169,60,30,"C",75
"GK","VICTOR","ATLÉTICO MINEIRO","BRAZIL",193,84,37,"C",75
"GK","DANILO FERNANDES","INTERNACIONAL","BRAZIL",189,86,32,"C",75
"LWF","FERNANDINHO","CHONGQING DANGDAI LIFAN","BRAZIL",171,66,35,"B",75
"CF","R. RUIDÍAZ","Free Agents","PERU",170,62,30,"C",75
"CF","F. ARISTEGUIETA","Free Agents","VENEZUELA",188,82,28,"C",75
"RB","J. MOREIRA","RIVER PLATE","PARAGUAY",174,77,30,"C",75
"CF","V. ABOUBAKAR","PORTO","CAMEROON",184,82,28,"C",75
"CB","S. DE MAIO","UDINESE","FRANCE",190,90,33,"B",75
"RB","SÍLVIO","VITÓRIA GUIMARÃES","PORTUGAL",178,72,33,"C",75
"DMF","T. XHAKA","BASEL","ALBANIA",172,72,29,"C",75
"CB","JUAN JESUS","ROMA","BRAZIL",185,83,29,"C",75
"RWF","GUILHERME","TRABZONSPOR","BRAZIL",174,70,29,"C",75
"CMF","SERGIO ÁLVAREZ","EIBAR AR","SPAIN",182,74,28,"C",75
"CB","B. ÉCUÉLÉ MANGA","DIJON","GABON",186,76,32,"B",75
"LMF","M. D'ALESSANDRO","SPAL","ITALY",173,65,29,"C",75
"CB","LÉO","CRUZEIRO","BRAZIL",184,85,32,"C",75
"RWF","M. PHILLIPS","WEST BROMWICH WB","SCOTLAND",185,75,29,"C",75
"CB","G. KASHIA","Free Agents","GEORGIA",185,87,33,"C",75
"CF","KIM SHIN-WOOK","SHANGHAI SHENHUA","REPUBLIC OF KOREA",197,97,32,"C",75
"CB","N. ISIMAT-MIRIN","BESIKTAS","FRANCE",187,78,29,"C",75
"CF","J. GUIDETTI","ÁLAVA AB","SWEDEN",185,79,28,"C",75
"CF","N. JØRGENSEN","FEYENOORD","DENMARK",190,84,29,"C",75
"AMF","S. CÁRDENAS","JUNIOR","COLOMBIA",168,67,31,"C",75
"GK","P. GALLESE","Free Agents","PERU",189,83,30,"C",75
"AMF","C. CUEVA","YENI MALATYASPOR","PERU",169,65,29,"C",75
"AMF","A. MIERZEJEWSKI","CHONGQING DANGDAI LIFAN","POLAND",174,73,34,"C",75
"RWF","J. CAMPBELL","Free Agents","COSTA RICA",178,70,28,"C",75
"RB","COKE","LEVANTE RA","SPAIN",182,78,33,"C",75
"RB","A. BAMBA","ANGERS","CÔTE D'IVOIRE",182,72,30,"C",75
"CMF","M. WAKASO","Free Agents","GHANA",171,72,30,"C",75
"LMF","C. ATSU","NEWCASTLE WB","GHANA",165,65,28,"C",75
"CMF","TIMOR","GETAFE A","SPAIN",185,81,31,"C",75
"CB","D. ARSLANAGIC","GENT","BELGIUM",190,79,27,"C",75
"CB","C. DAWSON","WATFORD BY","ENGLAND",188,82,30,"C",75
"CMF","M. VALOTI","SPAL","ITALY",187,73,27,"C",75
"CF","J. POHJANPALO","BAYER LEVERKUSEN","FINLAND",185,83,26,"C",75
"CMF","R. LOD","Free Agents","FINLAND",181,82,27,"C",75
"CB","BIGAS","EIBAR AR","SPAIN",181,78,30,"C",75
"CF","A. JANSEN","EMMEN","NETHERLANDS",183,77,31,"C",75
"LB","GABRIEL SILVA","SAINT-ÉTIENNE","BRAZIL",179,75,29,"C",75
"GK","D. WARD","LEICESTER B","WALES",191,88,27,"C",75
"CB","W. LAUTOA","DIJON","NEW CALEDONIA",182,87,33,"C",75
"CF","A. DEL VALLE","MILLONARIOS","COLOMBIA",175,75,31,"C",75
"RB","S. MEDINA","Free Agents","COLOMBIA",180,69,28,"C",75
"CB","T. KLOSE","NORWICH YG","SWITZERLAND",195,87,32,"C",75
"DMF","GABRIEL","CORINTHIANS","BRAZIL",172,69,28,"C",75
"LB","B. VAN HINTUM","GRONINGEN","NETHERLANDS",177,75,33,"C",75
"CMF","V. BERISHA","STADE DE REIMS","KOSOVO",176,70,27,"B",75
"DMF","FILIPE AUGUSTO","RIO AVE","BRAZIL",182,76,27,"C",75
"CMF","R. AMALFITANO","DIJON","FRANCE",175,71,31,"C",75
"CB","J. STEPHENS","SOUTHAMPTON RW","ENGLAND",185,75,26,"C",75
"CMF","V. YOTÚN","Free Agents","PERU",171,71,30,"C",75
"GK","R. FÄHRMANN","SCHALKE 04","GERMANY",196,95,32,"C",75
"GK","J. HANSEN","MIDTJYLLAND","DENMARK",188,78,35,"B",75
"CMF","RUBÉN PARDO","BORDEAUX","SPAIN",182,75,28,"C",75
"GK","T. KAMINSKI","BLACKBURN BW","BELGIUM",190,80,28,"A",75
"AMF","Y. BENZIA","DIJON","ALGERIA",178,76,26,"C",75
"GK","P. NARDI","LORIENT","FRANCE",187,77,26,"B",75
"CMF","S. PRCIC","STRASBOURG","BOSNIA AND HERZEGOVINA",181,73,27,"C",75
"CB","S. MORRISON","CARDIFF B","ENGLAND",194,84,29,"D",75
"RB","M. LOWTON","BURNLEY RB","ENGLAND",180,78,31,"C",75
"LB","M. DIJKS","BOLOGNA","NETHERLANDS",194,90,27,"C",75
"RB","BRUNO PERES","ROMA","BRAZIL",178,72,30,"C",75
"CB","XIMO NAVARRO","ÁLAVA AB","SPAIN",176,75,30,"C",75
"CB","F. LEJEUNE","ÁLAVA AB","FRANCE",189,89,29,"C",75
"LWF","BRUMA","PSV","PORTUGAL",173,70,26,"D",75
"RMF","HERNÂNI","LEVANTE RA","PORTUGAL",180,72,29,"C",75
"CF","A. ZABOLOTNY","SOCHI","RUSSIA",188,84,29,"C",75
"LB","NACHO MARTÍNEZ","VALLADOLID MB","SPAIN",174,63,31,"B",75
"CB","ARBILLA","EIBAR AR","SPAIN",178,76,33,"C",75
"CMF","M. KLICH","LEEDS W","POLAND",183,82,30,"C",75
"AMF","T. ROGIC","CELTIC","AUSTRALIA",188,80,28,"C",75
"CB","L. MAGALLÁN","CROTONE","ARGENTINA",185,79,27,"C",75
"GK","M. SAMASSA","SIVASSPOR","MALI",198,85,30,"B",75
"CMF","A. TREBEL","ANDERLECHT","FRANCE",173,70,29,"C",75
"CF","M. VYDRA","BURNLEY RB","CZECH REPUBLIC",179,71,28,"C",75
"GK","A. SCHLAGER","Free Agents","AUSTRIA",184,77,24,"C",75
"RMF","K. KUSK","AAB","DENMARK",180,67,29,"C",75
"LB","EGÍDIO","FLUMINENSE","BRAZIL",177,65,34,"C",75
"RMF","RAMIRO","CORINTHIANS","BRAZIL",168,67,27,"C",75
"CB","SAMIR","UDINESE","BRAZIL",189,80,26,"C",75
"CB","ADERLLAN SANTOS","RIO AVE","BRAZIL",193,83,31,"C",75
"DMF","RODRIGO LINDOSO","INTERNACIONAL","BRAZIL",182,79,31,"D",75
"RWF","M. CERATTO","EVERTON","ARGENTINA",171,69,32,"B",75
"LWF","JESÉ","PSG","SPAIN",178,72,27,"C",75
"RMF","A. JAHANBAKHSH","BRIGHTON WB","IRAN",180,78,27,"B",75
"CF","L. TEODORCZYK","UDINESE","POLAND",188,79,29,"C",75
"LMF","R. BRADY","BURNLEY RB","IRELAND",175,71,28,"C",75
"CF","G. MURRAY","WATFORD BY","ENGLAND",183,80,37,"C",75
"CF","D. GAYLE","NEWCASTLE WB","ENGLAND",174,78,30,"C",75
"AMF","FEDE VICO","GRANADA RB","SPAIN",178,70,26,"C",75
"RB","A. ESHCHENKO","SPARTAK MOSKVA","RUSSIA",176,74,36,"C",75
"CB","C. ZAMBRANO","BOCA JUNIORS","PERU",185,83,31,"C",75
"RWF","J. DURMAZ","GALATASARAY","SWEDEN",180,69,31,"C",75
"CMF","L. AUED","UNIVERSIDAD CATÓLICA","ARGENTINA",182,81,33,"C",75
"LB","J. MOJICA","GIRONA R","COLOMBIA",182,66,28,"C",75
"LWF","W. SAÏD","TOULOUSE","FRANCE",173,71,25,"C",75
"CF","M. KONATÉ","AMIENS","SENEGAL",181,78,27,"C",75
"RMF","I. PUSSETTO","WATFORD BY","ARGENTINA",180,74,25,"C",75
"CF","J. CALLERI","PAMPLONA RA","ARGENTINA",181,72,27,"C",75
"DMF","N. CHALOBAH","WATFORD BY","ENGLAND",187,80,26,"C",75
"DMF","N. VUKCEVIC","LEVANTE RA","MONTENEGRO",184,76,29,"C",75
"LWF","G. N'KOUDOU","BESIKTAS","FRANCE",172,75,25,"C",75
"RWF","F. HONORAT","BREST","FRANCE",180,70,24,"D",75
"DMF","M. ILAIMAHARITRA","SPORTING CHARLEROI","MADAGASCAR",177,80,25,"C",75
"CF","E. PONCE","SPARTAK MOSKVA","ARGENTINA",181,81,23,"C",75
"CMF","CAMARASA","SEVILLA TRIANA VB","SPAIN",183,76,26,"C",75
"LB","D. SINKGRAVEN","BAYER LEVERKUSEN","NETHERLANDS",179,66,25,"C",75
"GK","E. UNSAIN","DEFENSA Y JUSTICIA","ARGENTINA",188,83,25,"C",75
"CB","Y. CABRAL","ATLÉTICO TUCUMÁN","ARGENTINA",189,91,28,"C",75
"CF","C. FERNÁNDEZ","SEVILLA NERVIÓN BR","SPAIN",186,72,24,"C",75
"CB","K. GÜNTER","HELLAS VERONA","GERMANY",184,79,26,"C",75
"CF","A. SANABRIA","SEVILLA TRIANA VB","PARAGUAY",181,74,24,"C",75
"CF","LUIZ PHELLYPE","SPORTING CP","BRAZIL",188,86,27,"C",75
"CB","D. BURN","BRIGHTON WB","ENGLAND",198,87,28,"C",75
"CB","E. BICAKCIC","Free Agents","BOSNIA AND HERZEGOVINA",185,83,30,"C",75
"CB","R. PÉREZ","TALLERES DE CÓRDOBA","COLOMBIA",186,82,30,"C",75
"GK","D. VUKOVIC","GENK","AUSTRALIA",187,96,35,"C",75
"CB","A. SEMENOV","AKHMAT GROZNY","RUSSIA",190,86,31,"B",75
"RB","D. YEDLIN","NEWCASTLE WB","USA",172,75,27,"C",75
"CB","BRUNO ALVES","SÃO PAULO","BRAZIL",186,85,29,"C",75
"DMF","F. MAGNANELLI","SASSUOLO","ITALY",181,79,36,"C",75
"CMF","FRAN MÉRIDA","LLOBREGAT AB","SPAIN",177,74,30,"C",75
"CB","ETXEITA","GETAFE A","SPAIN",186,80,33,"C",75
"CF","L. DÍAZ","ESTUDIANTES","ARGENTINA",182,78,28,"C",75
"RB","A. SOUQUET","MONTPELLIER","FRANCE",179,73,28,"C",75
"CF","A. DONNARUMMA","BRESCIA BA","ITALY",180,78,30,"B",75
"DMF","L. DEAUX","NÎMES","FRANCE",188,82,32,"C",75
"GK","IAGO HERRERÍN","BILBAO BR","SPAIN",187,89,32,"C",75
"CMF","J. VAN OVEREEM","UTRECHT","NETHERLANDS",181,71,26,"C",75
"CMF","S. STURARO","GENOA","ITALY",181,82,27,"C",75
"CB","RÚBEN VEZO","LEVANTE RA","PORTUGAL",183,80,26,"C",75
"RWF","FEI NANDUO","HEBEI CHINA FORTUNE","BRAZIL",169,64,27,"C",75
"CF","F. URIBE","SANTOS","COLOMBIA",181,76,32,"C",75
"CF","M. SANTOS","LEGANÉS AB","URUGUAY",175,68,27,"C",75
"CB","J. CHANCELLOR","BRESCIA BA","VENEZUELA",198,86,28,"C",75
"RB","VÍCTOR DÍAZ","GRANADA RB","SPAIN",184,72,32,"E",75
"LB","TOÑO","LEVANTE RA","SPAIN",179,69,31,"C",75
"CMF","MONTORO","GRANADA RB","SPAIN",181,72,32,"C",75
"CB","W. MORGAN","LEICESTER B","JAMAICA",186,101,36,"C",75
"CB","T. CIONEK","Free Agents","POLAND",183,81,34,"C",75
"CB","RAÚL NAVAS","PAMPLONA RA","SPAIN",186,84,32,"E",75
"LMF","S. MARCH","BRIGHTON WB","ENGLAND",180,72,26,"A",75
"RB","G. LETIZIA","BENEVENTO","ITALY",173,63,30,"B",75
"RB","S. SABELLI","BRESCIA BA","ITALY",180,74,27,"C",75
"RB","S. RISTOVSKI","SPORTING CP","NORTH MACEDONIA",180,72,28,"C",75
"GK","L. MONTIPÒ","BENEVENTO","ITALY",191,82,24,"E",75
"CB","F. VICARI","SPAL","ITALY",190,80,26,"C",75
